customer_id,transaction_id,transaction_amount,payment_method,payment_status,failure_reason,attempt_number,previous_successful_payments,previous_failed_payments,customer_tenure_days,recovery_attempted,recovery_action,recovered,recovered_amount
CUST_03560,TXN_007787,197.9,card,success,,2,5,0,255,False,,False,0.0
CUST_02616,TXN_007788,22.0,wallet,failed,network_error,1,10,3,1350,True,retry_payment,True,22.0
CUST_04199,TXN_007789,14.74,upi,success,,1,3,2,1127,False,,False,0.0
CUST_04623,TXN_007790,28.99,card,success,,2,7,1,566,False,,False,0.0
CUST_04749,TXN_007791,27.13,card,success,,2,4,2,1182,False,,False,0.0
CUST_03100,TXN_007792,17.35,card,success,,2,5,3,1083,False,,False,0.0
CUST_03713,TXN_007793,265.49,upi,success,,3,7,3,1438,False,,False,0.0
CUST_01556,TXN_007794,42.73,card,success,,2,7,1,392,False,,False,0.0
CUST_00191,TXN_007795,48.01,netbanking,success,,2,6,3,64,False,,False,0.0
CUST_02000,TXN_007796,22.89,upi,success,,1,14,1,885,False,,False,0.0
CUST_04358,TXN_007797,20.86,wallet,success,,3,5,2,1180,False,,False,0.0
CUST_00668,TXN_007798,75.22,card,success,,1,7,3,951,False,,False,0.0
CUST_02729,TXN_007799,8.67,card,success,,1,9,1,1234,False,,False,0.0
CUST_00962,TXN_007800,13.27,netbanking,success,,2,19,2,1114,False,,False,0.0
CUST_02146,TXN_007801,27.17,card,success,,3,9,1,999,False,,False,0.0
CUST_00717,TXN_007802,97.6,card,success,,2,12,1,1475,False,,False,0.0
CUST_03673,TXN_007803,24.54,wallet,success,,2,9,1,1145,False,,False,0.0
CUST_04051,TXN_007804,46.2,netbanking,success,,3,6,2,1129,False,,False,0.0
CUST_03792,TXN_007805,33.86,netbanking,success,,2,5,0,38,False,,False,0.0
CUST_03524,TXN_007806,93.41,card,success,,3,6,1,2,False,,False,0.0
CUST_01176,TXN_007807,9.32,upi,success,,1,3,1,1274,False,,False,0.0
CUST_02652,TXN_007808,59.67,upi,failed,expired_card,2,5,0,672,True,send_reminder,False,0.0
CUST_00524,TXN_007809,28.24,upi,success,,3,5,3,1027,False,,False,0.0
CUST_01872,TXN_007810,69.4,card,success,,1,7,2,1087,False,,False,0.0
CUST_02529,TXN_007811,17.19,netbanking,failed,expired_card,3,7,4,1047,True,offer_support,True,17.19
CUST_03342,TXN_007812,33.77,card,success,,3,3,1,1361,False,,False,0.0
CUST_00484,TXN_007813,30.51,upi,success,,1,8,1,44,False,,False,0.0
CUST_04064,TXN_007814,14.85,netbanking,success,,1,8,2,253,False,,False,0.0
CUST_02295,TXN_007815,11.89,netbanking,success,,1,8,3,1374,False,,False,0.0
CUST_04406,TXN_007816,20.81,card,success,,3,10,2,145,False,,False,0.0
CUST_02637,TXN_007817,36.74,upi,success,,1,2,1,552,False,,False,0.0
CUST_02735,TXN_007818,18.07,upi,success,,3,7,2,568,False,,False,0.0
CUST_03463,TXN_007819,25.43,card,success,,2,6,0,213,False,,False,0.0
CUST_04099,TXN_007820,7.33,card,success,,3,7,2,1014,False,,False,0.0
CUST_00788,TXN_007821,24.62,upi,success,,2,8,2,612,False,,False,0.0
CUST_02557,TXN_007822,75.1,netbanking,success,,1,3,0,939,False,,False,0.0
CUST_00150,TXN_007823,58.22,wallet,success,,2,6,5,1189,False,,False,0.0
CUST_02373,TXN_007824,30.89,card,success,,1,9,1,350,False,,False,0.0
CUST_04067,TXN_007825,40.24,card,failed,card_declined,1,11,2,401,False,,False,0.0
CUST_04327,TXN_007826,17.07,card,failed,authentication_failed,2,8,0,597,False,,False,0.0
CUST_01418,TXN_007827,121.46,wallet,success,,3,9,1,1455,False,,False,0.0
CUST_01932,TXN_007828,173.16,netbanking,success,,2,12,1,1055,False,,False,0.0
CUST_02758,TXN_007829,37.78,wallet,failed,expired_card,3,11,2,669,True,offer_support,True,37.78
CUST_01980,TXN_007830,263.1,upi,success,,2,8,2,875,False,,False,0.0
CUST_00891,TXN_007831,19.22,card,success,,2,10,0,154,False,,False,0.0
CUST_01525,TXN_007832,12.17,upi,success,,2,8,1,1155,False,,False,0.0
CUST_02020,TXN_007833,18.77,card,success,,2,5,1,349,False,,False,0.0
CUST_02593,TXN_007834,27.78,card,success,,3,9,0,171,False,,False,0.0
CUST_04603,TXN_007835,210.54,card,success,,3,4,1,1027,False,,False,0.0
CUST_02724,TXN_007836,26.45,card,success,,1,9,3,1479,False,,False,0.0
CUST_01936,TXN_007837,16.65,card,success,,2,6,4,1223,False,,False,0.0
CUST_03302,TXN_007838,16.14,wallet,success,,2,7,1,884,False,,False,0.0
CUST_03865,TXN_007839,82.44,upi,failed,expired_card,2,16,3,873,True,offer_support,True,82.44
CUST_02153,TXN_007840,73.54,netbanking,failed,insufficient_funds,2,8,1,1,True,offer_support,False,0.0
CUST_02446,TXN_007841,22.46,card,success,,2,11,1,923,False,,False,0.0
CUST_01089,TXN_007842,7.38,upi,success,,1,3,5,1075,False,,False,0.0
CUST_04324,TXN_007843,13.43,card,success,,3,6,1,637,False,,False,0.0
CUST_04334,TXN_007844,131.24,card,success,,3,6,2,83,False,,False,0.0
CUST_00875,TXN_007845,57.46,card,failed,authentication_failed,3,4,0,1357,False,,False,0.0
CUST_01730,TXN_007846,34.9,card,success,,3,13,2,299,False,,False,0.0
CUST_01360,TXN_007847,147.68,netbanking,success,,1,5,3,1302,False,,False,0.0
CUST_04614,TXN_007848,158.64,netbanking,success,,3,10,1,963,False,,False,0.0
CUST_00327,TXN_007849,32.18,card,success,,1,11,3,899,False,,False,0.0
CUST_01037,TXN_007850,32.65,upi,success,,3,10,0,480,False,,False,0.0
CUST_01575,TXN_007851,20.79,card,success,,3,9,3,513,False,,False,0.0
CUST_02800,TXN_007852,26.37,card,success,,2,7,1,1285,False,,False,0.0
CUST_01245,TXN_007853,10.08,upi,success,,3,10,0,1417,False,,False,0.0
CUST_02683,TXN_007854,10.05,netbanking,success,,3,6,0,1332,False,,False,0.0
CUST_03736,TXN_007855,8.35,netbanking,success,,2,6,3,1109,False,,False,0.0
CUST_04143,TXN_007856,78.84,card,success,,2,6,3,1037,False,,False,0.0
CUST_00496,TXN_007857,9.5,upi,success,,3,6,1,1147,False,,False,0.0
CUST_00695,TXN_007858,157.59,card,success,,3,12,0,1364,False,,False,0.0
CUST_00476,TXN_007859,18.46,card,success,,1,9,0,471,False,,False,0.0
CUST_04549,TXN_007860,132.94,card,success,,1,9,1,70,False,,False,0.0
CUST_03260,TXN_007861,24.73,card,success,,3,7,0,669,False,,False,0.0
CUST_02657,TXN_007862,9.46,card,failed,expired_card,3,7,2,616,False,,False,0.0
CUST_03954,TXN_007863,92.48,card,failed,insufficient_funds,3,8,0,867,True,update_payment_method,True,92.48
CUST_02930,TXN_007864,101.65,upi,success,,1,10,1,728,False,,False,0.0
CUST_01178,TXN_007865,16.04,card,success,,1,9,2,1042,False,,False,0.0
CUST_02551,TXN_007866,25.4,card,success,,1,10,1,502,False,,False,0.0
CUST_03516,TXN_007867,16.04,wallet,success,,1,10,4,1101,False,,False,0.0
CUST_00181,TXN_007868,30.07,netbanking,success,,2,12,2,443,False,,False,0.0
CUST_03032,TXN_007869,36.1,card,success,,2,5,0,618,False,,False,0.0
CUST_02485,TXN_007870,25.0,card,success,,1,9,0,407,False,,False,0.0
CUST_00348,TXN_007871,7.73,card,success,,2,6,2,663,False,,False,0.0
CUST_01318,TXN_007872,20.81,wallet,success,,1,11,3,890,False,,False,0.0
CUST_02243,TXN_007873,58.14,card,success,,1,8,4,729,False,,False,0.0
CUST_01714,TXN_007874,28.02,card,success,,3,13,1,697,False,,False,0.0
CUST_01451,TXN_007875,25.48,upi,success,,1,6,1,863,False,,False,0.0
CUST_03245,TXN_007876,15.73,upi,success,,2,12,4,1203,False,,False,0.0
CUST_02022,TXN_007877,20.33,card,success,,1,11,0,215,False,,False,0.0
CUST_02488,TXN_007878,102.22,card,failed,card_declined,3,11,0,704,True,send_reminder,True,102.22
CUST_03991,TXN_007879,13.31,card,success,,2,6,1,87,False,,False,0.0
CUST_00466,TXN_007880,58.95,card,success,,3,6,0,234,False,,False,0.0
CUST_01800,TXN_007881,34.39,card,success,,1,4,2,1485,False,,False,0.0
CUST_00366,TXN_007882,40.28,netbanking,success,,2,10,1,1126,False,,False,0.0
CUST_04636,TXN_007883,18.43,netbanking,failed,card_declined,2,13,0,1263,True,retry_payment,False,0.0
CUST_00929,TXN_007884,24.99,upi,success,,3,2,3,102,False,,False,0.0
CUST_04099,TXN_007885,32.96,upi,failed,network_error,1,10,2,637,True,retry_payment,False,0.0
CUST_00955,TXN_007886,21.83,upi,success,,1,7,2,736,False,,False,0.0
CUST_01620,TXN_007887,43.17,card,success,,3,9,0,1116,False,,False,0.0
CUST_03041,TXN_007888,47.75,upi,success,,1,7,2,400,False,,False,0.0
CUST_04157,TXN_007889,188.32,card,success,,1,6,2,86,False,,False,0.0
CUST_00889,TXN_007890,41.37,card,success,,1,6,1,952,False,,False,0.0
CUST_01066,TXN_007891,7.17,card,success,,3,8,1,402,False,,False,0.0
CUST_04408,TXN_007892,83.97,upi,success,,3,5,2,870,False,,False,0.0
CUST_01610,TXN_007893,28.13,upi,success,,3,9,1,1399,False,,False,0.0
CUST_01049,TXN_007894,165.59,upi,success,,1,11,2,431,False,,False,0.0
CUST_03717,TXN_007895,107.42,upi,success,,1,9,2,1459,False,,False,0.0
CUST_00456,TXN_007896,22.1,netbanking,failed,network_error,2,6,3,1134,True,retry_payment,False,0.0
CUST_04334,TXN_007897,59.0,card,success,,3,10,4,186,False,,False,0.0
CUST_04378,TXN_007898,20.59,card,success,,2,5,0,471,False,,False,0.0
CUST_04282,TXN_007899,33.19,netbanking,success,,2,9,1,1334,False,,False,0.0
CUST_01477,TXN_007900,56.87,upi,success,,3,8,0,1065,False,,False,0.0
CUST_00571,TXN_007901,80.67,card,success,,1,11,2,781,False,,False,0.0
CUST_02127,TXN_007902,67.77,card,success,,3,4,5,126,False,,False,0.0
CUST_01673,TXN_007903,35.16,wallet,success,,2,8,0,859,False,,False,0.0
CUST_04795,TXN_007904,241.47,card,success,,1,2,3,1237,False,,False,0.0
CUST_03158,TXN_007905,24.73,netbanking,success,,2,11,2,1009,False,,False,0.0
CUST_04721,TXN_007906,9.15,netbanking,success,,1,5,3,1370,False,,False,0.0
CUST_03754,TXN_007907,10.68,netbanking,success,,1,9,2,178,False,,False,0.0
CUST_03574,TXN_007908,107.68,card,success,,3,6,1,32,False,,False,0.0
CUST_00560,TXN_007909,31.15,upi,success,,1,5,2,1459,False,,False,0.0
CUST_00345,TXN_007910,37.61,card,success,,3,11,3,1414,False,,False,0.0
CUST_00233,TXN_007911,21.46,card,success,,1,7,1,567,False,,False,0.0
CUST_02967,TXN_007912,23.05,card,success,,1,10,2,449,False,,False,0.0
CUST_01009,TXN_007913,17.64,card,success,,3,9,5,758,False,,False,0.0
CUST_04945,TXN_007914,48.28,card,success,,3,11,1,648,False,,False,0.0
CUST_00664,TXN_007915,30.63,upi,success,,2,5,2,227,False,,False,0.0
CUST_04734,TXN_007916,46.9,card,success,,1,4,1,753,False,,False,0.0
CUST_03338,TXN_007917,43.45,card,success,,1,14,3,1344,False,,False,0.0
CUST_00530,TXN_007918,23.55,card,success,,1,11,5,1215,False,,False,0.0
CUST_00293,TXN_007919,10.31,upi,success,,3,2,0,222,False,,False,0.0
CUST_01980,TXN_007920,9.62,card,success,,2,3,4,436,False,,False,0.0
CUST_01695,TXN_007921,372.9,upi,failed,card_declined,3,6,2,769,False,,False,0.0
CUST_01578,TXN_007922,108.04,card,success,,3,6,1,826,False,,False,0.0
CUST_02643,TXN_007923,96.75,upi,success,,2,9,2,1485,False,,False,0.0
CUST_00649,TXN_007924,19.3,netbanking,success,,3,7,0,248,False,,False,0.0
CUST_00648,TXN_007925,33.37,upi,failed,network_error,2,11,1,137,True,retry_payment,True,33.37
CUST_03474,TXN_007926,17.25,upi,success,,2,10,1,1100,False,,False,0.0
CUST_04951,TXN_007927,11.59,wallet,success,,3,6,0,1288,False,,False,0.0
CUST_01369,TXN_007928,20.68,card,success,,3,9,4,1006,False,,False,0.0
CUST_04659,TXN_007929,95.67,card,success,,1,11,4,857,False,,False,0.0
CUST_01724,TXN_007930,64.88,wallet,success,,2,11,3,733,False,,False,0.0
CUST_01680,TXN_007931,15.24,netbanking,success,,3,8,0,772,False,,False,0.0
CUST_00452,TXN_007932,25.74,upi,success,,1,5,1,1459,False,,False,0.0
CUST_02117,TXN_007933,60.3,card,success,,3,10,2,160,False,,False,0.0
CUST_02490,TXN_007934,20.97,card,success,,3,6,2,550,False,,False,0.0
CUST_03319,TXN_007935,35.29,netbanking,success,,2,12,2,898,False,,False,0.0
CUST_00791,TXN_007936,45.67,upi,success,,1,15,1,76,False,,False,0.0
CUST_00944,TXN_007937,45.27,card,success,,3,10,1,993,False,,False,0.0
CUST_02161,TXN_007938,40.58,card,success,,3,5,2,1328,False,,False,0.0
CUST_00349,TXN_007939,19.63,netbanking,failed,expired_card,2,6,1,1110,True,send_reminder,True,19.63
CUST_00717,TXN_007940,21.31,upi,success,,3,9,1,870,False,,False,0.0
CUST_03145,TXN_007941,13.37,wallet,success,,1,8,2,1269,False,,False,0.0
CUST_04769,TXN_007942,9.5,card,success,,3,9,1,1351,False,,False,0.0
CUST_02865,TXN_007943,30.21,card,success,,3,10,2,490,False,,False,0.0
CUST_00725,TXN_007944,63.63,card,success,,2,8,1,1333,False,,False,0.0
CUST_04954,TXN_007945,10.98,upi,success,,2,7,1,456,False,,False,0.0
CUST_02609,TXN_007946,41.2,card,failed,authentication_failed,3,9,2,1203,True,send_reminder,True,41.2
CUST_03584,TXN_007947,62.04,card,success,,2,8,0,155,False,,False,0.0
CUST_00985,TXN_007948,7.62,card,success,,1,8,2,116,False,,False,0.0
CUST_02892,TXN_007949,26.67,card,failed,card_declined,1,9,7,398,False,,False,0.0
CUST_00382,TXN_007950,123.59,netbanking,success,,2,6,0,1252,False,,False,0.0
CUST_03129,TXN_007951,51.5,card,success,,2,14,2,698,False,,False,0.0
CUST_01012,TXN_007952,7.42,upi,success,,1,4,2,1498,False,,False,0.0
CUST_04547,TXN_007953,56.07,upi,success,,1,4,2,653,False,,False,0.0
CUST_00274,TXN_007954,18.21,card,success,,2,8,0,950,False,,False,0.0
CUST_03263,TXN_007955,57.57,upi,success,,1,12,3,422,False,,False,0.0
CUST_00697,TXN_007956,19.07,netbanking,success,,3,8,3,1496,False,,False,0.0
CUST_03435,TXN_007957,31.74,upi,success,,2,9,0,42,False,,False,0.0
CUST_02467,TXN_007958,21.54,upi,success,,1,8,3,816,False,,False,0.0
CUST_04837,TXN_007959,33.2,netbanking,success,,3,9,3,968,False,,False,0.0
CUST_03259,TXN_007960,21.03,wallet,failed,expired_card,1,6,0,62,True,send_reminder,True,21.03
CUST_01860,TXN_007961,27.69,netbanking,success,,2,5,0,421,False,,False,0.0
CUST_00437,TXN_007962,12.93,card,success,,2,9,1,610,False,,False,0.0
CUST_02979,TXN_007963,49.03,upi,success,,3,9,1,82,False,,False,0.0
CUST_02205,TXN_007964,38.1,upi,success,,3,8,0,405,False,,False,0.0
CUST_00263,TXN_007965,9.09,card,success,,3,7,1,584,False,,False,0.0
CUST_02906,TXN_007966,73.28,card,success,,2,8,2,118,False,,False,0.0
CUST_01050,TXN_007967,28.76,netbanking,success,,2,6,0,1496,False,,False,0.0
CUST_01171,TXN_007968,37.69,card,success,,2,4,0,552,False,,False,0.0
CUST_00045,TXN_007969,61.05,netbanking,success,,2,13,3,1180,False,,False,0.0
CUST_01861,TXN_007970,43.06,wallet,success,,3,6,2,179,False,,False,0.0
CUST_01092,TXN_007971,84.11,card,success,,2,5,2,1104,False,,False,0.0
CUST_00360,TXN_007972,26.19,card,failed,card_declined,3,11,0,820,True,send_reminder,True,26.19
CUST_02172,TXN_007973,75.76,wallet,failed,card_declined,2,12,1,30,True,retry_payment,False,0.0
CUST_01101,TXN_007974,36.54,card,success,,3,9,2,1024,False,,False,0.0
CUST_00671,TXN_007975,49.71,netbanking,success,,3,10,0,76,False,,False,0.0
CUST_02334,TXN_007976,45.74,card,success,,2,7,3,82,False,,False,0.0
CUST_00317,TXN_007977,89.35,card,success,,2,6,2,364,False,,False,0.0
CUST_04952,TXN_007978,58.98,card,failed,expired_card,2,8,1,802,True,update_payment_method,False,0.0
CUST_02355,TXN_007979,23.23,card,failed,card_declined,2,6,1,76,True,update_payment_method,True,23.23
CUST_04981,TXN_007980,19.83,wallet,success,,1,6,1,1064,False,,False,0.0
CUST_04406,TXN_007981,31.82,card,success,,3,9,0,687,False,,False,0.0
CUST_04898,TXN_007982,18.03,card,success,,3,11,2,236,False,,False,0.0
CUST_02714,TXN_007983,14.27,upi,failed,expired_card,3,10,4,352,True,retry_payment,True,14.27
CUST_02116,TXN_007984,6.03,wallet,failed,network_error,1,6,2,1425,True,retry_payment,False,0.0
CUST_03599,TXN_007985,9.59,card,success,,3,2,0,1440,False,,False,0.0
CUST_00404,TXN_007986,162.12,netbanking,success,,3,5,1,1400,False,,False,0.0
CUST_04201,TXN_007987,19.59,card,success,,2,13,3,1355,False,,False,0.0
CUST_01618,TXN_007988,151.83,netbanking,success,,3,11,2,1269,False,,False,0.0
CUST_00038,TXN_007989,45.72,upi,success,,2,8,2,466,False,,False,0.0
CUST_01189,TXN_007990,31.82,netbanking,failed,card_declined,2,10,1,1023,True,update_payment_method,True,31.82
CUST_01212,TXN_007991,9.97,upi,success,,3,10,2,685,False,,False,0.0
CUST_00071,TXN_007992,33.24,wallet,success,,1,8,5,500,False,,False,0.0
CUST_03343,TXN_007993,150.47,card,success,,2,11,3,107,False,,False,0.0
CUST_00477,TXN_007994,115.14,upi,success,,1,7,3,634,False,,False,0.0
CUST_04233,TXN_007995,41.24,upi,success,,2,10,1,1012,False,,False,0.0
CUST_02266,TXN_007996,13.21,card,success,,3,11,1,1334,False,,False,0.0
CUST_03591,TXN_007997,15.4,wallet,success,,3,12,1,321,False,,False,0.0
CUST_01698,TXN_007998,16.74,netbanking,success,,1,7,2,646,False,,False,0.0
CUST_00660,TXN_007999,92.07,netbanking,failed,insufficient_funds,3,6,2,693,True,update_payment_method,True,92.07
CUST_00902,TXN_008000,122.17,card,success,,1,7,0,505,False,,False,0.0
CUST_03229,TXN_008001,38.73,netbanking,failed,authentication_failed,1,10,2,663,True,offer_support,False,0.0
CUST_03580,TXN_008002,25.99,card,success,,2,3,3,782,False,,False,0.0
CUST_01338,TXN_008003,114.32,wallet,success,,1,5,3,1299,False,,False,0.0
CUST_01786,TXN_008004,15.14,card,success,,2,10,2,771,False,,False,0.0
CUST_04725,TXN_008005,34.52,upi,success,,1,9,3,632,False,,False,0.0
CUST_04259,TXN_008006,47.96,card,success,,2,9,0,1185,False,,False,0.0
CUST_02065,TXN_008007,16.61,upi,failed,expired_card,3,11,2,819,True,retry_payment,False,0.0
CUST_01205,TXN_008008,19.91,card,success,,1,5,2,583,False,,False,0.0
CUST_01507,TXN_008009,18.71,netbanking,success,,2,12,4,1204,False,,False,0.0
CUST_02692,TXN_008010,102.86,netbanking,success,,2,2,2,471,False,,False,0.0
CUST_02834,TXN_008011,153.16,card,success,,2,6,2,825,False,,False,0.0
CUST_00921,TXN_008012,36.3,netbanking,failed,insufficient_funds,2,9,2,693,False,,False,0.0
CUST_00330,TXN_008013,26.72,upi,success,,1,8,1,66,False,,False,0.0
CUST_02477,TXN_008014,20.49,card,success,,2,4,1,1216,False,,False,0.0
CUST_03987,TXN_008015,33.16,card,success,,3,7,4,742,False,,False,0.0
CUST_00763,TXN_008016,21.32,card,success,,3,9,1,1375,False,,False,0.0
CUST_02042,TXN_008017,30.64,card,success,,3,7,0,378,False,,False,0.0
CUST_00808,TXN_008018,46.09,upi,success,,1,9,0,634,False,,False,0.0
CUST_01211,TXN_008019,23.94,upi,success,,1,3,2,511,False,,False,0.0
CUST_03061,TXN_008020,28.46,card,success,,2,10,4,767,False,,False,0.0
CUST_01431,TXN_008021,28.55,wallet,success,,1,5,1,98,False,,False,0.0
CUST_01319,TXN_008022,25.69,card,failed,authentication_failed,1,5,1,1172,True,offer_support,True,25.69
CUST_04978,TXN_008023,23.26,netbanking,success,,1,7,0,1364,False,,False,0.0
CUST_00862,TXN_008024,60.93,netbanking,success,,1,6,0,461,False,,False,0.0
CUST_00947,TXN_008025,8.03,netbanking,success,,1,5,0,1093,False,,False,0.0
CUST_04648,TXN_008026,116.68,upi,success,,2,3,1,300,False,,False,0.0
CUST_02751,TXN_008027,36.91,card,success,,2,9,2,196,False,,False,0.0
CUST_00215,TXN_008028,53.95,netbanking,success,,3,7,0,1092,False,,False,0.0
CUST_02125,TXN_008029,59.15,upi,failed,insufficient_funds,1,12,2,124,True,retry_payment,True,59.15
CUST_02826,TXN_008030,18.79,netbanking,success,,2,5,2,649,False,,False,0.0
CUST_01266,TXN_008031,15.93,card,success,,1,12,2,1393,False,,False,0.0
CUST_02741,TXN_008032,14.5,upi,success,,3,6,0,434,False,,False,0.0
CUST_03242,TXN_008033,27.18,card,success,,1,16,0,870,False,,False,0.0
CUST_01253,TXN_008034,57.94,upi,success,,3,4,2,367,False,,False,0.0
CUST_04062,TXN_008035,20.76,netbanking,success,,3,7,0,1449,False,,False,0.0
CUST_02264,TXN_008036,53.86,card,success,,1,7,4,783,False,,False,0.0
CUST_04817,TXN_008037,4.98,card,success,,1,11,3,1073,False,,False,0.0
CUST_00439,TXN_008038,24.33,card,success,,2,4,1,628,False,,False,0.0
CUST_01621,TXN_008039,84.24,card,success,,1,7,1,1113,False,,False,0.0
CUST_03606,TXN_008040,28.88,card,success,,2,11,2,1477,False,,False,0.0
CUST_04474,TXN_008041,17.06,card,success,,3,10,0,144,False,,False,0.0
CUST_01109,TXN_008042,19.58,card,success,,2,10,3,1268,False,,False,0.0
CUST_04901,TXN_008043,2.94,upi,success,,3,6,0,672,False,,False,0.0
CUST_00967,TXN_008044,14.74,netbanking,success,,2,11,2,1317,False,,False,0.0
CUST_02081,TXN_008045,77.15,card,success,,2,7,2,133,False,,False,0.0
CUST_01575,TXN_008046,20.78,card,success,,3,7,3,1410,False,,False,0.0
CUST_02122,TXN_008047,22.84,netbanking,success,,3,5,2,89,False,,False,0.0
CUST_04511,TXN_008048,5.13,card,success,,2,4,0,26,False,,False,0.0
CUST_03663,TXN_008049,8.98,card,success,,2,4,1,903,False,,False,0.0
CUST_03982,TXN_008050,85.8,upi,success,,3,7,2,690,False,,False,0.0
CUST_01270,TXN_008051,54.26,wallet,success,,2,9,1,1088,False,,False,0.0
CUST_04734,TXN_008052,11.73,card,failed,expired_card,2,11,5,221,True,offer_support,True,11.73
CUST_02178,TXN_008053,20.0,wallet,success,,3,10,4,1175,False,,False,0.0
CUST_03260,TXN_008054,32.35,card,success,,3,7,1,1058,False,,False,0.0
CUST_03488,TXN_008055,12.72,card,failed,card_declined,2,13,1,189,True,update_payment_method,True,12.72
CUST_03314,TXN_008056,6.66,card,success,,2,7,1,1178,False,,False,0.0
CUST_03009,TXN_008057,29.16,netbanking,success,,3,10,2,237,False,,False,0.0
CUST_02400,TXN_008058,52.36,upi,success,,1,9,2,152,False,,False,0.0
CUST_03238,TXN_008059,53.17,upi,success,,3,7,2,431,False,,False,0.0
CUST_04526,TXN_008060,66.7,wallet,failed,insufficient_funds,2,4,0,781,True,send_reminder,True,66.7
CUST_01949,TXN_008061,9.56,upi,failed,network_error,3,11,1,629,True,update_payment_method,False,0.0
CUST_02554,TXN_008062,34.69,card,success,,2,4,3,990,False,,False,0.0
CUST_00901,TXN_008063,26.72,upi,success,,2,6,1,1285,False,,False,0.0
CUST_01775,TXN_008064,30.88,card,success,,1,7,1,811,False,,False,0.0
CUST_03860,TXN_008065,27.95,upi,success,,1,4,3,451,False,,False,0.0
CUST_03202,TXN_008066,19.52,netbanking,success,,2,2,1,75,False,,False,0.0
CUST_01056,TXN_008067,2.96,upi,success,,1,9,3,443,False,,False,0.0
CUST_02731,TXN_008068,83.89,card,failed,insufficient_funds,3,3,2,523,False,,False,0.0
CUST_04059,TXN_008069,43.12,upi,failed,expired_card,2,7,2,1195,True,send_reminder,True,43.12
CUST_00620,TXN_008070,10.1,card,success,,3,5,2,1126,False,,False,0.0
CUST_00310,TXN_008071,48.35,card,success,,2,6,4,712,False,,False,0.0
CUST_01964,TXN_008072,23.15,upi,failed,expired_card,2,8,3,316,True,offer_support,False,0.0
CUST_03283,TXN_008073,23.68,card,success,,1,8,1,1233,False,,False,0.0
CUST_01567,TXN_008074,17.91,card,success,,2,7,4,287,False,,False,0.0
CUST_04105,TXN_008075,50.88,upi,success,,3,11,0,519,False,,False,0.0
CUST_04234,TXN_008076,17.46,card,success,,3,5,0,839,False,,False,0.0
CUST_02663,TXN_008077,13.77,card,success,,2,7,4,1294,False,,False,0.0
CUST_01894,TXN_008078,81.89,wallet,success,,3,4,2,1242,False,,False,0.0
CUST_00209,TXN_008079,28.7,card,failed,insufficient_funds,1,6,2,1059,False,,False,0.0
CUST_04107,TXN_008080,29.43,card,success,,1,8,2,1109,False,,False,0.0
CUST_04476,TXN_008081,57.63,netbanking,success,,1,2,4,772,False,,False,0.0
CUST_02212,TXN_008082,19.41,card,success,,1,3,3,1024,False,,False,0.0
CUST_02582,TXN_008083,22.77,wallet,success,,1,6,0,1302,False,,False,0.0
CUST_03767,TXN_008084,42.29,upi,success,,1,11,0,1290,False,,False,0.0
CUST_03477,TXN_008085,9.65,upi,success,,3,9,0,1021,False,,False,0.0
CUST_00677,TXN_008086,39.52,card,failed,insufficient_funds,2,5,0,915,True,retry_payment,True,39.52
CUST_03361,TXN_008087,18.09,card,success,,3,13,0,878,False,,False,0.0
CUST_04623,TXN_008088,65.65,netbanking,failed,expired_card,3,3,1,658,True,send_reminder,True,65.65
CUST_03753,TXN_008089,51.28,card,failed,expired_card,3,13,3,811,True,update_payment_method,False,0.0
CUST_02403,TXN_008090,46.14,netbanking,success,,1,7,1,925,False,,False,0.0
CUST_02616,TXN_008091,9.16,netbanking,failed,expired_card,1,12,1,1298,True,offer_support,False,0.0
CUST_01299,TXN_008092,30.49,upi,failed,expired_card,3,9,5,954,True,retry_payment,False,0.0
CUST_03304,TXN_008093,12.91,card,success,,3,9,3,29,False,,False,0.0
CUST_01208,TXN_008094,32.15,upi,success,,1,9,1,966,False,,False,0.0
CUST_01709,TXN_008095,5.2,upi,success,,2,7,1,468,False,,False,0.0
CUST_01326,TXN_008096,9.65,card,success,,1,8,0,1349,False,,False,0.0
CUST_01677,TXN_008097,85.73,netbanking,success,,1,8,2,1089,False,,False,0.0
CUST_01834,TXN_008098,44.49,card,success,,2,10,1,1466,False,,False,0.0
CUST_00415,TXN_008099,24.95,wallet,success,,2,7,1,602,False,,False,0.0
CUST_03587,TXN_008100,16.01,card,success,,2,9,2,866,False,,False,0.0
CUST_02205,TXN_008101,13.91,card,success,,2,6,2,1142,False,,False,0.0
CUST_04748,TXN_008102,38.87,upi,success,,1,13,2,973,False,,False,0.0
CUST_00905,TXN_008103,25.16,card,success,,3,6,0,533,False,,False,0.0
CUST_03345,TXN_008104,114.13,card,success,,1,9,1,313,False,,False,0.0
CUST_00896,TXN_008105,28.57,card,success,,3,8,1,1118,False,,False,0.0
CUST_02736,TXN_008106,34.71,netbanking,success,,2,4,0,1156,False,,False,0.0
CUST_02454,TXN_008107,10.9,card,failed,expired_card,2,5,0,445,False,,False,0.0
CUST_02243,TXN_008108,24.81,upi,failed,network_error,3,5,1,216,True,send_reminder,True,24.81
CUST_03273,TXN_008109,38.15,upi,failed,card_declined,2,9,2,1103,True,update_payment_method,True,38.15
CUST_04141,TXN_008110,24.58,upi,success,,3,9,1,745,False,,False,0.0
